id,name,address,location_id,latitude,longitude,stars,rating,reviews_count,min_price,distance_to_center,property_type,photos_count,amenities,badges,popularity,popularity2,trending_speed,weights,district_name,nearest_airport,nearest_metro_station,nearest_train_station,nearest_beach
1915722512,Студия,"Кавалергардская улица, 8Б","Санкт-Петербург, Россия",59.944214,30.381401,0,0.0,0,39,3674,APARTMENT,19,[],,36402,0,0.0,0.3626993,Санкт-Петербург - Центральный район,15891.0,1193.0,1923.0,3585.0
1916185111,1-комнатная квартира,"Стародеревенская улица, 21к1","Санкт-Петербург, Россия",60.001297,30.245916,0,0.0,0,40,6947,APARTMENT,24,[],,36401,0,0.0,0.3626993,Неизвестный район,21983.0,1078.0,,2489.0
1915773714,1-комнатная квартира,"Науки проспект, 15к1","Санкт-Петербург, Россия",60.016144,30.37953,0,0.0,0,38,8162,APARTMENT,8,[],,36399,0,0.0,0.3626993,Неизвестный район,23692.0,944.0,,
1915749867,2-комнатная квартира,"Энергетиков проспект, 9к3","Санкт-Петербург, Россия",59.937107,30.43841,0,0.0,0,40,6954,APARTMENT,15,[],,36398,0,0.0,0.3626993,Санкт-Петербург - Центральный район,16278.0,528.0,4399.0,
1916082343,2-комнатная квартира,"Заневский проспект, 7/7","Санкт-Петербург, Россия",59.927643,30.406849,0,0.0,0,39,5623,APARTMENT,16,[],,36397,0,0.0,0.3626993,Санкт-Петербург - Центральный район,14593.0,315.0,2562.0,
1915777059,Студия,"Смоленская улица, 9к3","Санкт-Петербург, Россия",59.90346,30.322048,0,0.0,0,43,5193,APARTMENT,17,[],,36395,0,0.0,0.3626993,Санкт-Петербург - Центральный район,10855.0,393.0,1343.0,4953.0
1916184611,Студия,"Заставская улица, 44","Санкт-Петербург, Россия",59.88842,30.316694,0,0.0,0,40,6860,APARTMENT,17,[],,36394,0,0.0,0.3626993,Санкт-Петербург - Московский район,9167.0,349.0,2294.0,
1915725914,1-комнатная квартира,"6-я Красноармейская улица, 3","Санкт-Петербург, Россия",59.912594,30.316488,0,0.0,0,38,4167,APARTMENT,24,[],,36393,0,0.0,0.3626993,Санкт-Петербург - Центральный район,11852.0,446.0,1150.0,3921.0
1915736669,2-комнатная квартира,"Громова улица, 12","Санкт-Петербург, Россия",59.919823,30.417004,0,0.0,0,40,6540,APARTMENT,24,[],,36392,0,0.0,0.3626993,Санкт-Петербург - Центральный район,14027.0,1047.0,3295.0,
1915771821,1-комнатная Квартира,"Воронежская улица, 53к1","Санкт-Петербург, Россия",59.912292,30.344978,0,0.0,0,40,4489,APARTMENT,17,[],,36391,0,0.0,0.3626993,Санкт-Петербург - Центральный район,11986.0,363.0,2091.0,4274.0
1915727558,1-комнатная Квартира,"Полтавский проезд, 2","Санкт-Петербург, Россия",59.925827,30.366062,0,0.0,0,38,3857,APARTMENT,20,[],,36389,0,0.0,0.3626993,Санкт-Петербург - Центральный район,13699.0,703.0,479.0,3673.0
1915849748,2-комнатная квартира,"Наличная улица, 19","Санкт-Петербург, Россия",59.934334,30.235828,0,0.0,0,41,4844,APARTMENT,21,[],,36388,0,0.0,0.3626993,Санкт-Петербург - Центральный район,14823.0,1571.0,4649.0,4503.0
1915719823,Студия,"26-я В.О. линия, 7","Санкт-Петербург, Россия",59.928833,30.260523,0,0.0,0,38,3925,APARTMENT,20,[],,36387,0,0.0,0.3626993,Санкт-Петербург - Центральный район,13907.0,1814.0,3236.0,3563.0
1915873281,1-комнатная квартира,"Макарова набережная, 60","Санкт-Петербург, Россия",59.95745,30.242565,0,0.0,0,42,4222,APARTMENT,17,[],,36386,0,0.0,0.3626993,Санкт-Петербург - Центральный район,17226.0,1093.0,,2384.0
1916509212,3-комнатная квартира,"Удельный проспект, 29","Санкт-Петербург, Россия",60.018925,30.314743,0,0.0,0,39,7679,APARTMENT,14,[],,36385,0,0.0,0.3626993,Неизвестный район,23669.0,265.0,3228.0,
1915758696,1-комнатная квартира,"Полтавский проезд, 3","Санкт-Петербург, Россия",59.9271,30.367855,0,0.0,0,38,3833,APARTMENT,24,[],,36383,0,0.0,0.3626993,Санкт-Петербург - Центральный район,13861.0,637.0,454.0,3655.0
1916189615,1-комнатная квартира,"Конная улица, 28к1","Санкт-Петербург, Россия",59.927753,30.378553,0,0.0,0,40,4255,APARTMENT,18,[],,36382,0,0.0,0.3626993,Санкт-Петербург - Центральный район,14085.0,542.0,994.0,4089.0
1915778967,1-комнатная квартира,"Кондратьевский проспект, 70к1","Санкт-Петербург, Россия",59.98341,30.397263,0,0.0,0,39,5841,APARTMENT,24,[],,36381,0,0.0,0.3626993,Санкт-Петербург - Центральный район,20332.0,2518.0,3824.0,
1915755051,1-комнатная квартира,"Большой Петроградской стороны проспект, 82","Санкт-Петербург, Россия",59.929955,30.252474,0,0.0,0,38,4226,APARTMENT,24,[],,36379,0,0.0,0.3626993,Санкт-Петербург - Центральный район,14121.0,2004.0,3635.0,3868.0
1915787099,1-комнатная квартира,"Коломяжский проспект, 15к2","Санкт-Петербург, Россия",60.001972,30.299746,0,0.0,0,42,5866,APARTMENT,18,[],,36378,0,0.0,0.3626993,Неизвестный район,21786.0,181.0,4975.0,3879.0
1915729738,2-комнатная Квартира,"Наличная улица, 40к4","Санкт-Петербург, Россия",59.95093,30.228806,0,0.0,0,38,4911,APARTMENT,13,[],,36376,0,0.0,0.3626993,Санкт-Петербург - Центральный район,16705.0,425.0,,3239.0
1915922359,1-комнатная квартира,"Салова улица, 61","Санкт-Петербург, Россия",59.885105,30.368567,0,0.0,0,38,7790,APARTMENT,24,[],,36375,0,0.0,0.3626993,Санкт-Петербург - Московский район,9409.0,158.0,4581.0,
1915760552,1-комнатная квартира,"Новосибирская улица, 12","Санкт-Петербург, Россия",60.004803,30.271145,0,0.0,0,40,6613,APARTMENT,22,[],,36370,0,0.0,0.3626993,Неизвестный район,22193.0,782.0,4890.0,3172.0
1916650822,1-комнатная квартира,"Лиговский проспект, 232","Санкт-Петербург, Россия",59.90636,30.344948,0,0.0,0,41,5112,APARTMENT,19,[],,36369,0,0.0,0.3626993,Санкт-Петербург - Центральный район,11336.0,951.0,2560.0,4895.0
1916508728,2-комнатная квартира,"Шкапина улица, 9-11","Санкт-Петербург, Россия",59.905033,30.29096,0,0.0,0,42,5211,APARTMENT,11,[],,36368,0,0.0,0.3626993,Санкт-Петербург - Центральный район,11045.0,534.0,503.0,4898.0
1915724059,2-комнатная квартира,"Парфёновская улица, 5","Санкт-Петербург, Россия",59.904793,30.3108,0,0.0,0,38,5047,APARTMENT,23,[],,36367,0,0.0,0.3626993,Санкт-Петербург - Центральный район,10976.0,405.0,702.0,4781.0
1915754398,2-комнатная квартира,"Днепропетровская улица, 13","Санкт-Петербург, Россия",59.918633,30.362652,0,0.0,0,39,4338,APARTMENT,23,[],,36366,0,0.0,0.3626993,Санкт-Петербург - Центральный район,12877.0,479.0,1190.0,4138.0
1915709903,Студия,"Кременчугская улица, 17к2","Санкт-Петербург, Россия",59.920647,30.37196,0,0.0,0,39,4500,APARTMENT,24,[],,36365,0,0.0,0.3626993,Санкт-Петербург - Центральный район,13225.0,741.0,1141.0,4310.0
1915868172,1-комнатная квартира,"Энергетиков проспект, 9к6","Санкт-Петербург, Россия",59.938625,30.439808,0,0.0,0,43,6998,APARTMENT,24,[],,36364,1,0.0,0.3626993,Санкт-Петербург - Центральный район,16464.0,695.0,4511.0,
1916654394,Студия,"Парфёновская улица, 7к1","Санкт-Петербург, Россия",59.90269,30.311146,0,0.0,0,38,5279,APARTMENT,17,[],,36363,0,0.0,0.3626993,Санкт-Петербург - Центральный район,10743.0,526.0,831.0,
1915741868,2-комнатная квартира,"Камышовая улица, 7","Санкт-Петербург, Россия",60.005848,30.252914,0,0.0,0,38,7168,APARTMENT,24,[],,36360,0,0.0,0.3626993,Неизвестный район,22426.0,446.0,,3013.0
1915866751,"2-комн. квартира, 30 кв.м. на 3 человека","Курортный проспект, 96Г","Сочи, Россия",43.559303,39.77355,0,0.0,0,43,5181,APARTMENT,21,[],,36359,0,0.0,0.3626993,Сочи - Центральный район,18261.0,,,2121.0
1915871468,2-комнатная квартира,"Есауленко улица, 4/5","Сочи, Россия",43.550568,39.784866,0,0.0,0,38,6488,APARTMENT,10,[],,36358,0,0.0,0.3626993,Сочи - Центральный район,16933.0,,,992.0
1917194102,2-комнатная квартира,"Тепличная улица, 83/1","Сочи, Россия",43.612686,39.762085,0,0.0,0,41,4546,APARTMENT,8,[],,36356,0,0.0,0.3626993,Сочи - Центральный район,23242.0,,3560.0,4544.0
1915754171,2-комнатная квартира,"Санаторная улица, 34В","Сочи, Россия",43.624763,39.711437,0,0.0,0,41,4444,APARTMENT,9,[],,36353,0,0.0,0.3626993,Сочи - Центральный район,26933.0,,3922.0,1039.0
1915729203,2-комнатная квартира,"Есауленко улица, 6Ак1","Сочи, Россия",43.549423,39.785522,0,0.0,0,42,6606,APARTMENT,22,[],,36352,0,0.0,0.3626993,Сочи - Центральный район,16809.0,,,857.0
1917348214,2-комнатная квартира,"Донская улица, 108Ак1","Сочи, Россия",43.62894,39.717896,0,0.0,0,42,4854,APARTMENT,9,[],,36351,0,0.0,0.3626993,Сочи - Центральный район,26921.0,,4224.0,1714.0
1917192200,"1-комн. квартира, 41 кв.м. на 4 человека","Клубничная улица, 48","Сочи, Россия",43.620045,39.711815,0,0.0,0,42,3922,APARTMENT,20,[],,36350,0,0.0,0.36225337,Сочи - Центральный район,26533.0,,3424.0,890.0
1917441198,Студия,"Есауленко улица, 4/6","Сочи, Россия",43.550663,39.785404,0,0.0,0,39,6517,APARTMENT,13,[],,36349,0,0.0,0.3626993,Сочи - Центральный район,16908.0,,,978.0
1915731016,3-комнатная квартира,"Чехова улица, 4","Санкт-Петербург, Россия",59.936974,30.35259,0,0.0,0,45,2477,APARTMENT,24,[],,36346,0,0.0,0.36269435,Санкт-Петербург - Центральный район,14762.0,633.0,971.0,2317.0
1917328940,3-комнатная квартира,"Рабочий переулок, 26","Сочи, Россия",43.607597,39.72442,0,0.0,0,46,2502,APARTMENT,16,[],,36345,0,0.0,0.36269435,Сочи - Центральный район,24835.0,,1794.0,1501.0
1915749161,1-комнатная квартира,"Бутырский Вал улица, 52","Москва, Россия",55.786972,37.588234,0,0.0,0,39,4301,APARTMENT,13,[],,36338,0,0.0,0.36225337,Москва - Центральный округ,22635.0,779.0,814.0,
1916589537,2-комнатная квартира,"Большая Тульская улица, 2","Москва, Россия",55.70185,37.686573,0,0.0,0,39,7075,APARTMENT,12,[],,36337,0,0.0,0.36225337,Москва - Центральный округ,27072.0,499.0,,
1915711022,2-комнатная квартира,"Бутырский Вал улица, 52","Москва, Россия",55.786972,37.588234,0,0.0,0,43,4301,APARTMENT,24,[],,36336,0,0.0,0.36225337,Москва - Центральный округ,22635.0,779.0,814.0,
1916302424,1-комнатная квартира,"Новодмитровская улица, 2к7","Москва, Россия",55.802464,37.591934,0,0.0,0,40,5838,APARTMENT,11,[],,36335,0,0.0,0.36225337,Москва - Северный округ,21250.0,918.0,939.0,4737.0
1915723499,1-комнатная квартира,"Новодмитровская улица, 2к7","Москва, Россия",55.802658,37.591755,0,0.0,0,40,5862,APARTMENT,24,[],,36334,0,0.0,0.36225337,Москва - Северный округ,21226.0,896.0,958.0,4714.0
1915761503,1-комнатная квартира,"Новодмитровская улица, 2к7","Москва, Россия",55.802658,37.591755,0,0.0,0,40,5862,APARTMENT,24,[],,36333,0,0.0,0.36225337,Москва - Северный округ,21226.0,896.0,958.0,4714.0
1915760756,Апартамент,"Ходынский бульвар, 20А","Москва, Россия",55.7903,37.52423,0,0.0,0,40,7239,APARTMENT,24,[],,36332,0,0.0,0.36225337,Москва - Центральный округ,20692.0,1232.0,3878.0,4788.0
1915786512,Апартамент,"Ходынский бульвар, 20А","Москва, Россия",55.7903,37.52423,0,0.0,0,43,7239,APARTMENT,19,[],,36331,0,0.0,0.36225337,Москва - Центральный округ,20692.0,1232.0,3878.0,4788.0
1915747096,Студия,"Ходынский бульвар, 2","Москва, Россия",55.789394,37.53683,0,0.0,0,43,6552,APARTMENT,23,[],,36330,0,0.0,0.36225337,Москва - Центральный округ,21055.0,1233.0,3128.0,4811.0
1915724595,1-комнатная квартира,"Октябрьская улица, 20","Москва, Россия",55.788036,37.61441,0,0.0,0,38,4012,APARTMENT,24,[],,36329,0,0.0,0.36225337,Москва - Центральный округ,23351.0,641.0,1790.0,
1915727007,2-комнатная квартира,"Варшавское шоссе, 55к2","Москва, Россия",55.676643,37.62843,0,0.0,0,42,8422,APARTMENT,17,[],,36328,0,0.0,0.36225337,Москва - Южный округ,22634.0,798.0,,
1917151821,Апартамент,"Ольминского проезд, 7","Москва, Россия",55.81222,37.632366,0,0.0,0,42,6764,APARTMENT,8,[],,36327,0,0.0,0.36225337,Москва - Северный округ,21787.0,632.0,3413.0,
1915781041,2-комнатная Квартира,"Мира проспект, 70","Москва, Россия",55.788124,37.635242,0,0.0,0,41,4168,APARTMENT,24,[],,36326,0,0.0,0.36225337,Москва - Центральный округ,24055.0,491.0,1722.0,
1915771822,2-комнатная квартира,"Новосмоленская набережная, 2","Санкт-Петербург, Россия",59.947086,30.229218,0,0.0,0,43,4898,APARTMENT,24,[],,36325,0,0.0,0.36225337,Санкт-Петербург - Центральный район,16287.0,337.0,,3645.0
1915714986,3-комнатная квартира,"Новочеркасский проспект, 28к19","Санкт-Петербург, Россия",59.928272,30.413116,0,0.0,0,40,5910,APARTMENT,19,[],,36324,0,0.0,0.36225337,Санкт-Петербург - Центральный район,14792.0,95.0,2907.0,
1915722187,1-комнатная квартира,"Заневский проспект, 42","Санкт-Петербург, Россия",59.934322,30.434546,0,0.0,0,42,6816,APARTMENT,24,[],,36322,0,0.0,0.36225337,Санкт-Петербург - Центральный район,15905.0,344.0,4136.0,
1915785693,1-комнатная квартира,"Новолитовская улица, 14","Санкт-Петербург, Россия",59.984055,30.3595,0,0.0,0,38,4485,APARTMENT,24,[],,36321,0,0.0,0.36225337,Санкт-Петербург - Центральный район,19994.0,852.0,3135.0,4617.0
1917441465,2-комнатная квартира,"Лиговский проспект, 76","Санкт-Петербург, Россия",59.921803,30.355375,0,0.0,0,41,3814,APARTMENT,14,[],,36318,0,0.0,0.36225337,Санкт-Петербург - Центральный район,13133.0,118.0,891.0,3613.0
1915733478,1-комнатная квартира,"Военная улица, 18к2","Санкт-Петербург, Россия",59.91836,30.369848,0,0.0,0,40,4611,APARTMENT,24,[],,36315,0,0.0,0.36225337,Санкт-Петербург - Центральный район,12948.0,860.0,1314.0,4416.0
1915732112,Апартамент,"Науки проспект, 15к1","Санкт-Петербург, Россия",60.016144,30.37953,0,0.0,0,40,8162,APARTMENT,7,[],,36314,0,0.0,0.36225337,Неизвестный район,23692.0,944.0,,
1916486521,Апартамент,"Обводного канала набережная, 121","Санкт-Петербург, Россия",59.910736,30.3246,0,0.0,0,39,4396,APARTMENT,24,[],,36313,0,0.0,0.36225337,Санкт-Петербург - Центральный район,11672.0,641.0,1482.0,4162.0
1915704457,Апартамент,"Наличная улица, 36к3","Санкт-Петербург, Россия",59.94633,30.22615,0,0.0,0,40,5075,APARTMENT,23,[],,36311,0,0.0,0.36225337,Санкт-Петербург - Центральный район,16254.0,528.0,,3771.0
1915729263,1-комнатная квартира,"Полтавский проезд, 3","Санкт-Петербург, Россия",59.92701,30.367805,0,0.0,0,38,3838,APARTMENT,18,[],,36310,0,0.0,0.36225337,Санкт-Петербург - Центральный район,13850.0,643.0,458.0,3659.0
1915870872,2-комнатная квартира,"Науки проспект, 15к1","Санкт-Петербург, Россия",60.016144,30.37953,0,0.0,0,42,8162,APARTMENT,10,[],,36309,0,0.0,0.36225337,Неизвестный район,23692.0,944.0,,
1915721553,2-комнатная квартира,"Новочеркасский проспект, 26/16","Санкт-Петербург, Россия",59.929832,30.411917,0,0.0,0,39,5779,APARTMENT,17,[],,36307,0,0.0,0.36225337,Санкт-Петербург - Центральный район,14926.0,104.0,2838.0,
1915719479,2-комнатная квартира,"Московский проспект, 184","Санкт-Петербург, Россия",59.873867,30.321203,0,0.0,0,41,8485,APARTMENT,24,[],,36306,0,0.0,0.36225337,Санкт-Петербург - Московский район,7571.0,599.0,3892.0,
1915867917,2-комнатная квартира,"Науки проспект, 15к1","Санкт-Петербург, Россия",60.016144,30.37953,0,0.0,0,39,8162,APARTMENT,8,[],,36305,0,0.0,0.36225337,Неизвестный район,23692.0,944.0,,
1915738527,1-комнатная квартира,"Парфёновская улица, 9к1","Санкт-Петербург, Россия",59.90095,30.31151,0,0.0,0,39,5471,APARTMENT,15,[],,36302,0,0.0,0.36225337,Санкт-Петербург - Центральный район,10550.0,671.0,971.0,
1915871003,Апартамент,"Херсонская улица, 43/12","Санкт-Петербург, Россия",59.926846,30.384607,0,0.0,0,39,4591,APARTMENT,23,[],,36301,0,0.0,0.36225337,Санкт-Петербург - Центральный район,14087.0,289.0,1344.0,4427.0
1915744061,2-комнатная квартира,"Яхтенная улица, 3к1","Санкт-Петербург, Россия",59.98536,30.216215,0,0.0,0,41,6855,APARTMENT,24,[],,36300,0,0.0,0.36225337,Санкт-Петербург - Центральный район,20585.0,2209.0,,1768.0
1915763915,2-комнатная квартира,"Невский проспект, 109","Санкт-Петербург, Россия",59.92905,30.369686,0,0.0,0,39,3772,APARTMENT,21,[],,36299,0,0.0,0.36225337,Санкт-Петербург - Центральный район,14096.0,577.0,485.0,3602.0
1915736201,1-комнатная квартира,"Кременчугская улица, 11к1","Санкт-Петербург, Россия",59.923004,30.370352,0,0.0,0,38,4248,APARTMENT,24,[],,36298,0,0.0,0.36225337,Санкт-Петербург - Центральный район,13454.0,754.0,874.0,4062.0
1916184188,1-комнатная квартира,"Пискаревский проспект, 25к2","Санкт-Петербург, Россия",59.970623,30.41381,0,0.0,0,40,5893,APARTMENT,24,[],,36297,0,0.0,0.36225337,Санкт-Петербург - Центральный район,19219.0,3622.0,3611.0,
1916085896,1-комнатная квартира,"Кременчугская улица, 9к1","Санкт-Петербург, Россия",59.923428,30.370464,0,0.0,0,39,4220,APARTMENT,24,[],,36296,0,0.0,0.36225337,Санкт-Петербург - Центральный район,13501.0,745.0,840.0,4035.0
1916002089,Студия,"Малая Митрофаньевская улица, 8к1","Санкт-Петербург, Россия",59.895145,30.313017,0,0.0,0,41,6114,APARTMENT,24,[],,36295,0,0.0,0.36225337,Санкт-Петербург - Московский район,9906.0,491.0,1536.0,
1917612314,1-комнатная квартира,"Бестужевская улица, 7к2","Санкт-Петербург, Россия",59.98596,30.387941,0,0.0,0,40,5647,APARTMENT,24,[],,36294,0,0.0,0.36225337,Санкт-Петербург - Центральный район,20488.0,1966.0,3784.0,
1916589060,1-комнатная квартира,"Магнитогорская улица, 3к2","Санкт-Петербург, Россия",59.936207,30.417398,0,0.0,0,39,5836,APARTMENT,20,[],,36293,0,0.0,0.36225337,Санкт-Петербург - Центральный район,15698.0,868.0,3235.0,
1916185902,Апартамент,"Оптиков улица, 37","Санкт-Петербург, Россия",60.00204,30.212248,0,0.0,0,43,8222,APARTMENT,12,[],,36292,0,0.0,0.36225337,Неизвестный район,22437.0,2698.0,,3162.0
1915999179,Апартамент,"Невский проспект, 146","Санкт-Петербург, Россия",59.92904,30.370764,0,0.0,0,39,3820,APARTMENT,12,[],,36291,0,0.0,0.36225337,Санкт-Петербург - Центральный район,14109.0,631.0,545.0,3651.0
1916081378,Апартамент,"Подьездной переулок, 13","Санкт-Петербург, Россия",59.917236,30.333843,0,0.0,0,42,3774,APARTMENT,9,[],,36290,0,0.0,0.36225337,Санкт-Петербург - Центральный район,12441.0,436.0,2022.0,3554.0
1915726834,2-комнатная квартира,"Приморский проспект, 137к1","Санкт-Петербург, Россия",59.983707,30.218002,0,0.0,0,43,6668,APARTMENT,24,[],,36289,0,0.0,0.36225337,Санкт-Петербург - Центральный район,20382.0,2157.0,,1608.0
1917194615,Студия,"Тосина улица, 6","Санкт-Петербург, Россия",59.904377,30.347273,0,0.0,0,38,5363,APARTMENT,24,[],,36288,0,0.0,0.36225337,Санкт-Петербург - Центральный район,11144.0,1110.0,2705.0,
1917233115,1-комнатная Квартира,"Невский проспект, 111/3","Санкт-Петербург, Россия",59.928684,30.370514,0,0.0,0,39,3833,APARTMENT,7,[],,36287,0,0.0,0.36225337,Санкт-Петербург - Центральный район,14068.0,637.0,535.0,3663.0
1915752053,1-комнатная квартира,"Днепропетровская улица, 37с1","Санкт-Петербург, Россия",59.916416,30.361153,0,0.0,0,40,4493,APARTMENT,6,[],,36286,0,0.0,0.36225337,Санкт-Петербург - Центральный район,12618.0,585.0,1433.0,4288.0
1915740203,1-комнатная Квартира,"Кременчугская улица, 13к1","Санкт-Петербург, Россия",59.921955,30.371283,0,0.0,0,41,4368,APARTMENT,24,[],,36285,0,0.0,0.36225337,Санкт-Петербург - Центральный район,13355.0,724.0,999.0,4181.0
1916681622,Студия,"Туристская улица, 10к1","Санкт-Петербург, Россия",59.99022,30.202868,0,0.0,0,42,7776,APARTMENT,24,[],,36284,0,0.0,0.36225337,Санкт-Петербург - Центральный район,21302.0,2911.0,,2673.0
1917328717,2-комнатная квартира,"Возрождения улица, 17/1","Сочи, Россия",43.564953,39.763683,0,0.0,0,42,4170,APARTMENT,20,[],,36281,0,0.0,0.36225337,Сочи - Центральный район,19272.0,,4105.0,1300.0
1915747931,1-комнатная квартира,"Есауленко улица, 6Ак1","Сочи, Россия",43.549423,39.785522,0,0.0,0,42,6606,APARTMENT,24,[],,36278,0,0.0,0.36225337,Сочи - Центральный район,16809.0,,,857.0
1916486711,2-комнатная квартира,"Крымская улица, 34","Сочи, Россия",43.63436,39.697292,0,0.0,0,39,5760,APARTMENT,24,[],,36277,0,0.0,0.36225337,Сочи - Центральный район,28491.0,,,649.0
1916296441,1-комнатная квартира,"Бытха улица, 41","Сочи, Россия",43.56511,39.759373,0,0.0,0,38,3872,APARTMENT,19,[],,36276,0,0.0,0.36225337,Сочи - Центральный район,19543.0,,3861.0,962.0
1915663419,"1-комн. квартира, 32 кв.м. на 4 человека","Бытха, 41/25","Сочи, Россия",43.566414,39.75935,0,0.0,0,39,3788,APARTMENT,14,[],,36275,0,0.0,0.36225337,Сочи - Центральный район,19641.0,,3749.0,1004.0
1916184590,1-комнатная квартира,"Тимирязева улица, 26/3","Сочи, Россия",43.629143,39.72192,0,0.0,0,38,4875,APARTMENT,24,[],,36274,0,0.0,0.36225337,Сочи - Центральный район,26722.0,,4192.0,2009.0
1916350214,Апартамент,"Курортный проспект, 105","Сочи, Россия",43.550358,39.77829,0,0.0,0,41,6084,APARTMENT,24,[],,36273,0,0.0,0.36225337,Сочи - Центральный район,17317.0,,,1344.0
1915850045,1-комнатная квартира,"Есауленко улица, 4/6","Сочи, Россия",43.55073,39.785305,0,0.0,0,39,6506,APARTMENT,24,[],,36272,0,0.0,0.36225337,Сочи - Центральный район,16919.0,,,988.0
1917612265,2-комнатная квартира,"Курортный проспект, 120","Сочи, Россия",43.542374,39.80037,0,0.0,0,39,8037,APARTMENT,17,[],,36271,0,0.0,0.36225337,Сочи - Центральный район,15396.0,,,545.0
1915738986,1-комнатная квартира,"Загородная улица, 3/8","Сочи, Россия",43.628086,39.702812,0,0.0,0,42,4960,APARTMENT,23,[],,36270,0,0.0,0.36225337,Сочи - Центральный район,27680.0,,4543.0,656.0
1915711303,2-комнатная квартира,"Крымская улица, 77","Сочи, Россия",43.628384,39.69463,0,0.0,0,40,5217,APARTMENT,24,[],,36269,0,0.0,0.36225337,Сочи - Центральный район,28165.0,,4907.0,157.0
1917191989,"1-комн. квартира, 37 кв.м. на 4 человека","Полтавская улица, 3","Сочи, Россия",43.637287,39.701252,0,0.0,0,43,5978,APARTMENT,24,[],,36266,0,0.0,0.36225337,Сочи - Центральный район,28509.0,,4653.0,1102.0
1917192429,1-комн. квартира на 4 человека,"Крымская , 44А","Сочи, Россия",43.631905,39.69435,0,0.0,0,41,5587,APARTMENT,24,[],,36265,0,0.0,0.36225337,Сочи - Центральный район,28459.0,,4442.0,301.0
1915768375,2-комнатная квартира,"Клубничная улица, 142","Сочи, Россия",43.62114,39.713844,0,0.0,0,41,4018,APARTMENT,24,[],,36264,0,0.0,0.36225337,Сочи - Центральный район,26508.0,,3477.0,1082.0
1916890060,"2-комн. квартира, 50 кв.м. на 7 человек","Курортный проспект, 98/11","Сочи, Россия",43.55682,39.77268,0,0.0,0,41,5283,APARTMENT,23,[],,36263,0,0.0,0.36225337,Сочи - Центральный район,18130.0,,,2126.0
1916588267,3-комнатная квартира,"Ландышевая улица, 12/7","Сочи, Россия",43.6356,39.69623,0,0.0,0,38,5918,APARTMENT,24,[],,36262,0,0.0,0.36225337,Сочи - Центральный район,28649.0,,,687.0
1915771060,1-комнатная квартира,"Грузинский переулок, 12","Москва, Россия",55.77323,37.5801,0,0.0,0,38,3328,APARTMENT,17,[],,36261,0,0.0,0.36213434,Москва - Центральный округ,23771.0,484.0,291.0,
1915850138,Студия,"Бережковская набережная, 10","Москва, Россия",55.739513,37.565228,0,0.0,0,42,3567,APARTMENT,16,[],,36260,0,0.0,0.36213434,Москва - Центральный округ,22874.0,433.0,366.0,
1915773890,2-комнатная квартира,"Грузинский Вал улица, 18/15","Москва, Россия",55.773132,37.57874,0,0.0,0,38,3381,APARTMENT,19,[],,36258,0,0.0,0.36213434,Москва - Центральный округ,23745.0,523.0,323.0,
1915771055,1-комнатная квартира,"Грузинский переулок, 16","Москва, Россия",55.773773,37.58008,0,0.0,0,40,3372,APARTMENT,24,[],,36257,0,0.0,0.36213434,Москва - Центральный округ,23716.0,426.0,232.0,
1916183677,Студия,"Реки Фонтанки набережная, 126","Санкт-Петербург, Россия",59.918434,30.30598,0,0.0,0,39,3567,APARTMENT,7,[],,36256,0,0.0,0.36213434,Санкт-Петербург - Центральный район,12493.0,725.0,1322.0,3282.0
1915707896,1-комнатная квартира,"Марата улица, 65/20","Санкт-Петербург, Россия",59.92161,30.345217,0,0.0,0,40,3542,APARTMENT,11,[],,36254,0,0.0,0.36213434,Санкт-Петербург - Центральный район,13010.0,539.0,1226.0,3334.0
1915718781,2-комнатная квартира,"Писарева улица, 18","Санкт-Петербург, Россия",59.926075,30.28613,0,0.0,0,41,3165,APARTMENT,24,[],,36253,0,0.0,0.36213434,Санкт-Петербург - Центральный район,13399.0,1792.0,2233.0,2815.0
1915735991,Студия,"Пушкинская улица, 4","Санкт-Петербург, Россия",59.930473,30.357952,0,0.0,0,39,3171,APARTMENT,14,[],,36252,0,0.0,0.36213434,Санкт-Петербург - Центральный район,14106.0,186.0,212.0,2992.0
1915920243,Студия,"Бойцова переулок, 4В","Санкт-Петербург, Россия",59.922287,30.311108,0,0.0,0,39,3103,APARTMENT,8,[],,36250,0,0.0,0.36213434,Санкт-Петербург - Центральный район,12922.0,609.0,1822.0,2836.0
1915923635,Студия,"Бойцова переулок, 4В","Санкт-Петербург, Россия",59.922287,30.311108,0,0.0,0,39,3103,APARTMENT,14,[],,36248,0,0.0,0.36213434,Санкт-Петербург - Центральный район,12922.0,609.0,1822.0,2836.0
1915741865,2-комнатная квартира,"Марата улица, 22-24","Санкт-Петербург, Россия",59.927876,30.354233,0,0.0,0,41,3238,APARTMENT,24,[],,36247,0,0.0,0.36213434,Санкт-Петербург - Центральный район,13783.0,340.0,408.0,3047.0
1916435442,1-комнатная квартира,"Одоевского улица, 17","Санкт-Петербург, Россия",59.951958,30.261276,0,0.0,0,38,3103,APARTMENT,24,[],,36246,0,0.0,0.36213434,Санкт-Петербург - Центральный район,16431.0,1413.0,,2863.0
1915776844,Студия,"Невский проспект, 130","Санкт-Петербург, Россия",59.930492,30.36674,0,0.0,0,38,3543,APARTMENT,13,[],,36245,0,0.0,0.36213434,Санкт-Петербург - Центральный район,14213.0,362.0,346.0,3374.0
