id,name,address,location_id,latitude,longitude,stars,rating,reviews_count,min_price,distance_to_center,property_type,photos_count,amenities,badges,check_in,check_out,popularity,popularity2,trending_speed,pois_distances,weights,district_name,checkinTime,checkoutTime,amenityFeature,address_Locality,street_Address,latitude_y,longitude_y,Otello_starRating,Otello_ratingValue,Otello_ratingCount,Otello_bestRating,Otello_worstRating
1863380027,хостел «карлов мост»,"Ул. Новый Арбат, 1, стр. 5","Москва, Россия",55.752384,37.598225,0,7.4,0,0,1211,HOSTEL,24,"0, 4, 5, 6, 10, 12, 13, 18, 22",,,,50510,65,0.0,"airport: 25371, airport: 42065, airport: 26351, metro_station: 369, metro_station: 791, metro_station: 877, 71975: 694, metro_station: 713, train_station: 4257, train_station: 4315, train_station: 2829, train_station: 3944, train_station: 2342, airport: 39735",0.5081867,Москва - Центральный округ,,,,,,,,,,,,
1903502169,гостевой дом aqua,"Южный проспект, д.3 И, Витязево","Геленджик, Россия",44.99231,37.250862,0,0.0,0,41,12609,GUEST,14,"1, 4, 5, 6, 8, 12, 18",,,,50505,1,0.0,"airport: 11496, 71669: 76769, airport: 50917, beach: 3789",0.507739,Неизвестный район,,,,,,,,,,,,
1589771879,мини-отель лимеранс,Ulitsa Vtoraya Sovetskaya 14/4,"Санкт-Петербург, Россия",59.93129,30.370098,0,8.1,0,0,3642,GUEST,24,"5, 10, 11, 12, 13, 18",,,,50499,12,0.0,"airport: 14343, metro_station: 1174, metro_station: 1293, metro_station: 831, metro_station: 1143, metro_station: 532, train_station: 2849, train_station: 553, train_station: 4789, beach: 3480",0.5074583,Санкт-Петербург - Центральный район,,,,,,,,,,,,
24650014,комната с двумя кроватями в центре столицы,"Большой Козловский пер., д.3/2, кв.4","Москва, Россия",55.767723,37.64679,0,8.0,150,0,2535,GUEST,24,,transport,,,50491,27,0.0,"airport: 28795, airport: 42358, airport: 26343, metro_station: 177, metro_station: 714, metro_station: 960, metro_station: 602, metro_station: 659, train_station: 1094, train_station: 1207, train_station: 959, train_station: 901, train_station: 1343, airport: 38111",0.5072849,Москва - Центральный округ,,,,,,,,,,,,
1303121581,гостевой дом «виктория»,Улица Видная 36/1,"Геленджик, Россия",44.96058,37.29707,0,8.3,0,0,8047,GUEST,24,"1, 3, 4, 5, 6, 8, 10",,,,50490,2,0.0,"airport: 6910, 71669: 71736, train_station: 1917, beach: 4885, airport: 45897, beach: 1536",0.5072324,Неизвестный район,,,,,,,,,,,,
1660056,гостиница ввц-вднх,"129366, Москва, Улица Кибальчича 9","Москва, Россия",55.816734,37.64615,2,5.8,28,0,7423,HOTEL,24,,,,,50469,0,0.0,"airport: 32495, airport: 47464, airport: 21945, metro_station: 2765, metro_station: 607, metro_station: 3170, metro_station: 3141, metro_station: 1095, train_station: 4549, train_station: 4543, train_station: 4561, train_station: 4745, airport: 41525",0.50664616,Москва - Северный округ,,,,,,,,,,,,
1899145942,номера витязево,27 Ulitsa Sovetskaya,"Геленджик, Россия",44.9995,37.2818,0,8.9,0,0,12534,GUEST,19,,,,,50468,3,0.0,"airport: 11399, 71669: 75367, airport: 49494, beach: 4001",0.50661165,Неизвестный район,,,,,,,,,,,,
1912193973,«элени»,Красноармейская 31Б 31Б,"Геленджик, Россия",44.9883,37.26592,0,9.2,0,0,11726,GUEST,24,,,,,50467,4,0.0,"airport: 10599, 71669: 75561, airport: 49703, beach: 2873",0.50661165,Неизвестный район,,,,,,,,,,,,
1863447439,гостевой дом на шембелиди,"ул. Шембелиди, 19","Геленджик, Россия",44.98476,37.26683,0,9.3,0,0,11333,GUEST,24,,,,,50466,2,0.0,"airport: 10208, 71669: 75262, airport: 49408, beach: 2476",0.50661165,Неизвестный район,,,,,,,,,,,,
47340955,на жуковского 29,"ул. Жуковского, д. 29","Санкт-Петербург, Россия",59.93546,30.355684,0,9.0,0,0,2716,GUEST,1,"3, 4, 5, 6, 12",,,,50465,0,0.0,"airport: 14627, metro_station: 982, metro_station: 449, metro_station: 1026, metro_station: 515, metro_station: 966, train_station: 2274, train_station: 744, train_station: 4465, beach: 2554",0.5065206,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1909218582,театральный,Комсомольская улица 1 A,"Сочи, Россия",43.57287,39.73259,0,8.2,0,0,1699,GUEST,23,,,,,50464,9,0.0,"airport: 21747, ski_lift: 746, beach: 2443, beach: 3753, beach: 464, sight: 2331, train_station: 2123, beach: 359, beach: 902",0.50638926,Сочи - Центральный район,14:00:00,12:00:00,"['Wi-Fi', 'Кондиционер в номерах', 'Можно с животными', 'Телевизор', 'Холодильник', 'Чайник', 'Сейф', 'Фен', 'Халат', 'Утюг', 'Тапочки', 'Круглосуточная стойка регистрации', 'Прачечная', 'Сейф', 'Хранение багажа']",Сочи,"Нагорная, 25",43.576598,39.731764,3.0,3.9,30.0,5.0,1.0
1909218582,театральный,Комсомольская улица 1 A,"Сочи, Россия",43.57287,39.73259,0,8.2,0,0,1699,GUEST,23,,,,,50464,9,0.0,"airport: 21747, ski_lift: 746, beach: 2443, beach: 3753, beach: 464, sight: 2331, train_station: 2123, beach: 359, beach: 902",0.50638926,Сочи - Центральный район,12:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Кондиционер в номерах', 'Можно с животными', 'Завтрак', 'Телевизор', 'Холодильник', 'Чайник', 'Мини-бар', 'Сейф', 'Фен', 'Халат', 'Тапочки', 'Прачечная', 'Сейф', 'Хранение багажа', 'Английский']",Ростов-на-Дону,"Театральный проспект, 37",47.225503,39.744003,3.0,4.5,541.0,5.0,1.0
1862898597,"""на северной 64"" частный сектор справки не нужны","ул. Северная, д. 64","Геленджик, Россия",44.90498,37.33261,0,7.6,0,0,1938,GUEST,24,,,,,50463,0,0.0,"airport: 1372, 71669: 65838, beach: 1072, beach: 1035, beach: 2649, beach: 1272, airport: 40136, beach: 1264",0.50638926,Неизвестный район,,,,,,,,,,,,
1912195981,"гостевой дом ""бульвар""",Yantarnaya ulitsa 32,"Сочи, Россия",43.90722,39.32523,0,9.5,0,0,47874,GUEST,23,,,,,50459,1,0.0,"airport: 71070, beach: 1849, beach: 6, beach: 1607, train_station: 944, beach: 77, beach: 1275",0.50635886,Сочи - Лазаревский район,,,,,,,,,,,,
1912195962,усадьба верона,Sochinskoye Shosse Дом 16,"Сочи, Россия",43.89544,39.34997,0,9.7,0,0,45578,GUEST,24,,,,,50458,1,0.0,"airport: 68749, beach: 2249, train_station: 3194, beach: 111, beach: 2447, beach: 3560, beach: 797",0.50635886,Сочи - Лазаревский район,,,,,,,,,,,,
1862981237,мезонет и парковка у невского проспекта,"ul. Marata, 33A-3","Санкт-Петербург, Россия",59.92604,30.35198,3,8.7,0,0,3320,APARTHOTEL,24,"4, 6",,,,50456,1,0.0,"airport: 13559, metro_station: 264, metro_station: 624, metro_station: 774, metro_station: 400, metro_station: 614, train_station: 3329, train_station: 619, train_station: 3627, beach: 3122",0.5061831,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1915164222,izzzi у владимирской,Большая Московская улица,"Санкт-Петербург, Россия",59.92635,30.34807,3,9.4,0,0,3166,APARTHOTEL,24,,,,,50455,36,0.0,"airport: 13555, metro_station: 124, metro_station: 689, metro_station: 827, metro_station: 229, metro_station: 737, train_station: 3316, train_station: 791, train_station: 3474, beach: 2965",0.5061831,Санкт-Петербург - Центральный район,,,,,,,,,,,,
48045547,облака,"8-я Советская ул., 14, Санкт-Петербург, Россия, 191036","Санкт-Петербург, Россия",59.93714,30.37251,3,8.2,0,0,3434,APARTHOTEL,24,,,,,50454,15,0.0,"airport: 15006, metro_station: 1609, metro_station: 1155, metro_station: 1627, metro_station: 1070, metro_station: 913, train_station: 2281, train_station: 1081, beach: 3300",0.5061831,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1899526535,апарт-отель sokroma piterfm,"ул. Марата, 39","Санкт-Петербург, Россия",59.92527,30.351067,3,8.7,0,0,3359,APARTHOTEL,24,"4, 12",,,,50453,3,0.0,"airport: 13466, metro_station: 292, metro_station: 721, metro_station: 873, metro_station: 422, metro_station: 552, train_station: 3418, train_station: 712, train_station: 3536, beach: 3160",0.5061831,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1899666806,апартотель елагин,"ул. Савушкина, 104","Санкт-Петербург, Россия",59.98432,30.24968,3,8.5,0,0,5349,APARTHOTEL,13,1,,,,50451,32,0.0,"airport: 20086, metro_station: 2851, metro_station: 2731, metro_station: 1504, metro_station: 3296, metro_station: 626, beach: 618",0.5061008,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1914872162,like house,"Politehnicheskaya, 6","Санкт-Петербург, Россия",59.99318,30.35607,3,9.3,0,0,5290,APARTHOTEL,24,,,,,50450,0,0.0,"airport: 20973, metro_station: 1148, metro_station: 3104, metro_station: 1925, metro_station: 947, metro_station: 2521, train_station: 4143",0.5061008,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1249980339,гостевой дом курортный 17,пер. Курортный д.17,"Геленджик, Россия",44.97249,37.29672,0,9.6,0,0,9347,GUEST,16,"1, 3, 6, 8, 10, 12",,,,50449,5,0.0,"airport: 8212, 71669: 72570, train_station: 2887, airport: 46711, beach: 1811",0.5058952,Неизвестный район,,,,,,,,,,,,
1541004635,гостевой дом анис,2A улица Ломаная,"Сочи, Россия",43.69853,39.59032,1,9.4,0,0,16379,GUEST,24,,,,,50448,2,0.0,"airport: 39616, beach: 4380, beach: 2405, beach: 1137, beach: 4379, beach: 2406",0.50587547,Неизвестный район,,,,,,,,,,,,
49952173,хостел «мартовский заяц»,"ул. Зверинская, 17А","Санкт-Петербург, Россия",59.95289,30.29888,0,7.8,0,0,1044,HOSTEL,24,"1, 4, 5, 12, 13, 18, 22",,,,50447,9,0.0,"airport: 16332, metro_station: 472, metro_station: 1657, metro_station: 1169, metro_station: 1627, metro_station: 993, train_station: 3196, train_station: 4340, beach: 4056, beach: 922",0.50587267,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1913363788,mood good hostel,Kurortny Prospect Дом 19/ 4,"Сочи, Россия",43.58194,39.72163,0,0.0,0,0,386,HOSTEL,5,"5, 6, 10, 12, 13, 22",,,,50446,1,0.0,"airport: 23070, ski_lift: 2078, beach: 1103, beach: 2438, beach: 1690, sight: 992, train_station: 1228, beach: 625, beach: 424",0.50587267,Сочи - Центральный район,,,,,,,,,,,,
1912254924,hovel dacha anapa,51 Овражная улица,"Геленджик, Россия",44.99789,37.27859,0,9.8,0,48,12425,GUEST,4,"5, 6, 10",,,,50445,0,0.0,"airport: 11289, 71669: 75449, airport: 49577, beach: 3806",0.5058447,Неизвестный район,,,,,,,,,,,,
1907410506,"гостевой дом ""у людмилы"" рядом с песчаным пляжем, по пути аквапарк и все развлечения!",Cамбурова 93-7 Samburova 93-7,"Геленджик, Россия",44.89101,37.31762,0,8.0,0,0,217,GUEST,24,,,,,50442,2,0.0,"airport: 1002, 71669: 65956, beach: 1173, beach: 1515, beach: 797, airport: 40384, beach: 1436, beach: 795",0.50574386,Неизвестный район,,,,,,,,,,,,
1910450041,shamsi hall,Ulitsa Astrakhanskaya 40,"Геленджик, Россия",44.88938,37.31593,0,8.2,0,0,329,GUEST,24,,,,,50441,6,0.0,"airport: 1182, 71669: 65970, beach: 1358, beach: 1500, beach: 902, airport: 40415, beach: 1247, beach: 900",0.50574386,Неизвестный район,,,,,,,,,,,,
1908106159,vil guest house,Тургенева 5а,"Геленджик, Россия",44.88456,37.30722,0,8.2,0,0,1177,GUEST,18,,,,,50440,0,0.0,"airport: 1871, 71669: 66263, beach: 2049, beach: 1494, beach: 1438, airport: 40775, beach: 518, beach: 1437",0.50574386,Неизвестный район,,,,,,,,,,,,
1915913564,"гостевой дом ""на дмитриевой""","улица Дмитриевой, 56/1А","Сочи, Россия",43.578655,39.74364,0,0.0,0,35,2025,HOTEL,24,,,,,50433,17,0.0,"airport: 21492, ski_lift: 1142, beach: 2790, beach: 3840, beach: 1415, sight: 2648, train_station: 1892, beach: 1450, beach: 1745",0.4964953,Сочи - Центральный район,,,,,,,,,,,,
1863371343,гостевой дом ирис,улица Победы 224,"Сочи, Россия",43.92598,39.3139,0,9.7,0,0,50040,GUEST,24,,,,,50422,12,0.0,"airport: 73200, beach: 480, beach: 2198, beach: 672, train_station: 1331, beach: 1016, beach: 696",0.50515974,Сочи - Лазаревский район,,,,,,,,,,,,
1863327572,апарт-отель white nights,"33/1, ул. Ворошилова","Санкт-Петербург, Россия",59.93192,30.46555,3,8.7,0,0,8562,APARTHOTEL,24,1,,,,50410,8,0.0,"airport: 16517, metro_station: 4514, metro_station: 3006, metro_station: 1460, metro_station: 2909, metro_station: 1352",0.5047597,Неизвестный район,,,,,,,,,,,,
1198080149,инн весна плюс,"Кипарисовая ул., д. 17","Сочи, Россия",43.51238,39.86258,0,7.5,0,0,14065,HOTEL,1,,,,,50409,17,0.0,"airport: 9489, 296001: 896, beach: 773, beach: 913, beach: 979, beach: 1965",0.50472265,Неизвестный район,,,,,,,,,,,,
1909944337,гостевой дом имани,42/3 Pravoslavnaya Street,"Сочи, Россия",43.46286,39.9116,0,9.2,0,0,20596,GUEST,24,,,,,50406,14,0.0,"airport: 2846, train_station: 1848, beach: 1696, beach: 1958, beach: 1317, beach: 1207, beach: 2281",0.50467694,Сочи - Адлерский район,,,,,,,,,,,,
1907344675,гостевой дом арго,Fermerskaya Ulitsa 39,"Сочи, Россия",43.46476,39.90696,0,9.6,0,0,20175,GUEST,24,,,,,50405,18,0.0,"airport: 3275, train_station: 1955, beach: 1267, beach: 1533, beach: 922, beach: 960, beach: 2418",0.50467694,Сочи - Адлерский район,,,,,,,,,,,,
1917026955,"гостевой дом ""венеция""","Армавирская, 2","Сочи, Россия",43.651604,39.652542,0,0.0,0,29,9175,HOTEL,24,,,,,50400,2,0.0,"airport: 32390, beach: 2068, beach: 188, train_station: 428, beach: 2650, beach: 3860, beach: 986",0.50337934,Неизвестный район,,,,,,,,,,,,
1899146617,гостевой дом на греческом,Grecheskiy Prospekt,"Санкт-Петербург, Россия",59.93854,30.37004,0,8.2,0,0,3244,GUEST,22,,,,,50395,23,0.0,"airport: 15126, metro_station: 1732, metro_station: 1144, metro_station: 862, metro_station: 942, metro_station: 1757, train_station: 2084, train_station: 1143, beach: 3115",0.50365895,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1900756705,гостевой дом бали,"улица Гоголя, д.129, Анапа","Геленджик, Россия",44.88902,37.31856,0,7.5,0,0,158,GUEST,22,"1, 4, 5, 6, 10, 11",,,,50394,3,0.0,"airport: 1230, 71669: 65774, beach: 1397, beach: 1692, beach: 1025, airport: 40214, beach: 1435, beach: 1023",0.5036425,Неизвестный район,,,,,,,,,,,,
1910345538,guest house on 174а shevchenko street,"Shevchenko Ulitsa 174А, Анапа","Геленджик, Россия",44.89599,37.32605,0,0.0,0,0,817,GUEST,4,"3, 4, 5, 6, 10, 12",,,,50393,0,0.0,"airport: 863, 71669: 65705, beach: 926, beach: 1186, beach: 2004, beach: 913, airport: 40073, beach: 913",0.5036425,Неизвестный район,,,,,,,,,,,,
47412928,гостевой дом «виктория»,Улица Горького 77,"Геленджик, Россия",44.90096,37.32776,0,9.6,0,0,1361,GUEST,24,"1, 4, 5, 6, 10",,,,50392,9,0.0,"airport: 880, 71669: 65901, beach: 791, beach: 836, beach: 2167, beach: 834, airport: 40234, beach: 827",0.5036425,Неизвестный район,,,,,,,,,,,,
49601762,гостевой дом мария со своими кухнями,Улица Новороссийская 256/1,"Геленджик, Россия",44.89853,37.32994,0,9.7,0,0,1229,GUEST,24,"1, 4, 6, 10, 18",,,,50391,1,0.0,"airport: 1058, 71669: 65607, beach: 1051, beach: 1142, beach: 2307, beach: 1058, airport: 39949, beach: 1051",0.5036425,Неизвестный район,,,,,,,,,,,,
47210759,гостевой дом мария,Улица Терская 144,"Геленджик, Россия",44.89748,37.32153,0,9.2,0,0,837,GUEST,24,"4, 5, 6, 10, 12, 14",,,,50390,6,0.0,"airport: 474, 71669: 66093, beach: 563, beach: 912, beach: 1642, beach: 523, airport: 40465, beach: 523",0.5036425,Неизвестный район,,,,,,,,,,,,
47412643,ак соната,"8-я советская, д. 6-8","Санкт-Петербург, Россия",59.937733,30.371454,0,8.5,0,0,3353,GUEST,24,"1, 4, 10, 11",,,,50385,27,0.0,"airport: 15057, metro_station: 1695, metro_station: 1146, metro_station: 1711, metro_station: 981, metro_station: 919, train_station: 2197, train_station: 1103, beach: 3221",0.50326097,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1250022488,гостевой дом времена года,Улица Лермонтова 2б,"Геленджик, Россия",44.98443,37.26918,0,8.9,0,13,11232,GUEST,24,"1, 4, 6, 10, 14, 18",,,,50384,12,0.0,"airport: 10104, 71669: 75094, airport: 49239, beach: 2388",0.5032344,Неизвестный район,,,,,,,,,,,,
1250007746,визит,"Заозерная ул., д. 8, кв. 1","Санкт-Петербург, Россия",59.90715,30.323322,0,8.1,0,0,4788,GUEST,1,"1, 4, 5, 12, 18",,,,50383,1,0.0,"airport: 11269, metro_station: 1324, metro_station: 340, metro_station: 1077, metro_station: 1063, metro_station: 1540, train_station: 3236, train_station: 1353, beach: 4551",0.5030366,Санкт-Петербург - Центральный район,14:00:00,12:00:00,"['Парковка', 'Кондиционер в номерах', 'Завтрак', 'Круглосуточная стойка регистрации', 'Прачечная', 'Сейф', 'Хранение багажа', 'Банкетный зал', 'Конференц-зал']",Ковров,"улица Димитрова, 59",56.36054,41.337544,3.0,4.4,24.0,5.0,1.0
1912183900,усадьба шаповаловых,Ulitsa Vidnaya 17,"Геленджик, Россия",44.96408,37.29322,0,9.6,0,0,8497,GUEST,24,"5, 6, 10, 12",,,,50382,4,0.0,"airport: 7360, 71669: 72214, train_station: 2390, airport: 46371, beach: 1211",0.5030366,Неизвестный район,,,,,,,,,,,,
1708730579,гостевой дом авача,ул. Песчаная 24,"Геленджик, Россия",44.95228,37.29548,0,0.0,0,0,7184,GUEST,21,"0, 1, 4, 5, 6, 12, 18",,,,50381,0,0.0,"airport: 6047, 71669: 71280, train_station: 1725, beach: 4072, airport: 45462, beach: 1836",0.5030366,Неизвестный район,,,,,,,,,,,,
1914285573,travel hotels group набережная,13 Набережная улица,"Сочи, Россия",43.41993,39.92805,0,8.7,0,0,24896,GUEST,24,,,,,50379,4,0.0,"airport: 3383, 294148: 2472, beach: 2915, train_station: 3648, beach: 2278, beach: 1896, beach: 552",0.5029834,Сочи - Адлерский район,,,,,,,,,,,,
1910448944,starye khimki inn,5 Pervomayskaya Ulitsa,"Москва, Россия",55.89269,37.44527,0,7.8,0,0,19020,HOTEL,3,10,,,,50377,2,0.0,"airport: 33592, airport: 60320, airport: 8380, metro_station: 3618, metro_station: 4702, metro_station: 4625, ski_lift: 3435, beach: 2074, beach: 1144, airport: 56552",0.50293195,Москва - Северный округ,,,,,,,,,,,,
1224984041,"come2us, фонтанка, 127","наб. реки Фонтанки, д. 127","Санкт-Петербург, Россия",59.919716,30.307146,0,7.4,0,0,3415,HOSTEL,19,"1, 3, 5, 12, 13, 18, 22",,,,50376,23,0.0,"airport: 12635, metro_station: 969, metro_station: 1040, metro_station: 1095, metro_station: 721, metro_station: 744, train_station: 4857, train_station: 3183, train_station: 1478, beach: 3133",0.50288105,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1303094993,хостел «крыши мира»,"ул. Некрасова, 60","Санкт-Петербург, Россия",59.93842,30.36846,0,8.8,0,0,3169,HOSTEL,24,"4, 5, 12, 13, 18, 22",,,,50375,13,0.0,"airport: 15093, metro_station: 1661, metro_station: 1073, metro_station: 819, metro_station: 884, metro_station: 1683, train_station: 2066, train_station: 1095, beach: 3038",0.50288105,Санкт-Петербург - Центральный район,,,,,,,,,,,,
44935641,bedandbike на достоевского,"ул. Достоевского, 19\21 21","Санкт-Петербург, Россия",59.923412,30.346134,0,0.0,0,0,3389,HOSTEL,24,"10, 11, 13, 18, 22",,,,50374,25,0.0,"airport: 13216, metro_station: 464, metro_station: 598, metro_station: 530, metro_station: 583, metro_station: 958, train_station: 3655, train_station: 1055, train_station: 3193, beach: 3183",0.50288105,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1224991711,хостел «исландия»,"Невский пр-т, 140","Санкт-Петербург, Россия",59.92992,30.36883,0,7.6,0,0,3675,HOSTEL,21,"3, 5, 6, 12, 13, 18, 22",,,,50371,11,0.0,"airport: 14178, metro_station: 1138, metro_station: 1182, metro_station: 778, metro_station: 1088, metro_station: 493, train_station: 2977, train_station: 442, train_station: 4646, beach: 3506",0.5026569,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1753825,rainbow hostel,"ул. Херсонская д.1\7, пом.12","Санкт-Петербург, Россия",59.930008,30.375668,0,9.0,0,0,3979,HOSTEL,24,"4, 5, 12, 13, 22",,,,50370,0,0.0,"airport: 14283, metro_station: 852, metro_station: 1152, metro_station: 840, metro_station: 858, metro_station: 1538, train_station: 3082, train_station: 821",0.5026569,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1910170047,hostel manjari,Ulitsa Alleya Cheltenkhema 8/5,"Сочи, Россия",43.55762,39.7946,0,0.0,0,0,6744,HOSTEL,5,"6, 10, 12, 13, 22",,,,50369,0,0.0,"airport: 16909, ski_lift: 4577, beach: 3823, beach: 3914, beach: 2639, beach: 1629",0.5026569,Сочи - Центральный район,,,,,,,,,,,,
6749840,дуо,"ул. Земляной Вал, д. 6","Москва, Россия",55.762516,37.656624,2,5.7,33,0,2718,HOTEL,6,,,,,50368,0,0.0,"airport: 28917, airport: 41591, airport: 27165, metro_station: 849, metro_station: 601, metro_station: 1150, metro_station: 1264, metro_station: 749, train_station: 1520, train_station: 1552, train_station: 1509, train_station: 1319, train_station: 517, airport: 37275",0.5026014,Москва - Центральный округ,,,,,,,,,,,,
333595,boulevard hotel,1st Kolobovsky Lane 15/6,"Москва, Россия",55.768997,37.6149,3,0.0,0,0,1895,HOTEL,2,,,,,50367,0,0.0,"airport: 27377, airport: 43278, airport: 25190, metro_station: 479, metro_station: 548, metro_station: 786, metro_station: 453, metro_station: 760, train_station: 2676, train_station: 2837, train_station: 2442, train_station: 2583, train_station: 2271, airport: 39836",0.5025959,Москва - Центральный округ,,,,,,,,,,,,
47011315,матрица,"Трубниковский пер., д. 11, кв. 17","Москва, Россия",55.7533,37.586285,3,0.0,0,0,1965,HOTEL,5,,,,,50366,0,0.0,"airport: 24878, airport: 42498, airport: 25947, metro_station: 1119, metro_station: 892, metro_station: 1413, metro_station: 955, metro_station: 647, train_station: 4560, train_station: 4815, train_station: 2530, train_station: 4669, train_station: 1775, airport: 40431",0.5025959,Москва - Центральный округ,,,,,,,,,,,,
45440133,авонтур,"ул. Чаплыгина, д. 16","Москва, Россия",55.76249,37.648342,3,0.0,0,0,2258,HOTEL,11,,,,,50365,0,0.0,"airport: 28507, airport: 41782, airport: 26886, metro_station: 701, metro_station: 872, metro_station: 917, metro_station: 656, metro_station: 776, train_station: 1591, train_station: 1672, train_station: 1501, train_station: 1384, train_station: 881, airport: 37699",0.5025959,Москва - Центральный округ,,,,,,,,,,,,
45440138,делюкс,"ул. Чаплыгина, д. 22","Москва, Россия",55.76124,37.650078,3,0.0,0,0,2286,HOTEL,11,,,,,50364,0,0.0,"airport: 28506, airport: 41612, airport: 27061, metro_station: 843, metro_station: 747, metro_station: 815, metro_station: 937, metro_station: 821, train_station: 1699, train_station: 1767, train_station: 1628, train_station: 1491, train_station: 718, airport: 37530",0.5025959,Москва - Центральный округ,,,,,,,,,,,,
50075246,энергетик,"Дурасовский пер., д. 5","Москва, Россия",55.75477,37.64966,3,0.0,0,0,2041,HOTEL,17,0,,,,50363,0,0.0,"airport: 28049, airport: 40957, airport: 27657, metro_station: 1394, metro_station: 1163, metro_station: 707, metro_station: 1309, metro_station: 613, train_station: 2411, train_station: 2470, train_station: 2347, train_station: 2203, train_station: 779, airport: 37149",0.5025959,Москва - Центральный округ,,,,,,,,,,,,
715478,мокба дизайн,"улица Арбат, д. 51, стр. 1","Москва, Россия",55.747704,37.586647,3,0.0,0,0,1997,HOTEL,24,"3, 5",,,,50362,2,0.0,"airport: 24483, airport: 41938, airport: 26525, metro_station: 1217, metro_station: 1395, metro_station: 1093, metro_station: 175, metro_station: 1424, ski_lift: 4778, train_station: 3150, train_station: 4762, train_station: 1466, airport: 40102",0.5025959,Москва - Центральный округ,,,,,,,,,,,,
11754447,постоялов,"Новинский б-р, д. 5","Москва, Россия",55.7512,37.5828,3,0.0,0,0,2181,HOTEL,24,0,,,,50361,0,0.0,"airport: 24560, airport: 42394, airport: 26073, metro_station: 1341, metro_station: 1073, metro_station: 1061, metro_station: 400, metro_station: 1401, train_station: 4803, train_station: 2742, train_station: 4918, train_station: 1458, airport: 40503",0.5025959,Москва - Центральный округ,,,,,,,,,,,,
1912527188,guest house spb-tour,1 Московский проспект,"Санкт-Петербург, Россия",59.92569,30.31711,0,0.0,0,0,2708,GUEST,5,"6, 10, 12",,,,50359,0,0.0,"airport: 13308, metro_station: 104, metro_station: 181, metro_station: 234, metro_station: 1021, metro_station: 907, train_station: 3997, train_station: 2477, train_station: 2303, beach: 2469",0.50232977,Санкт-Петербург - Центральный район,,,,,,,,,,,,
333650,tverskaya deluxe,"Tverskaya-Yamskaya street, 15/03, Москва","Москва, Россия",55.77237,37.59084,3,0.0,0,0,2815,HOTEL,10,,,,,50358,0,0.0,"airport: 26545, airport: 44260, airport: 24152, metro_station: 439, metro_station: 784, metro_station: 1138, metro_station: 1157, metro_station: 1038, train_station: 2444, train_station: 3845, train_station: 4024, train_station: 743, train_station: 3666, airport: 41300",0.5020713,Москва - Центральный округ,,,,,,,,,,,,
9483828,экотель высотка,"Московская область, Истринский район, Бужаровское с/п, с. Рождествено, ул. пансионат Высотка","Москва, Россия",55.7558,37.6173,3,0.0,0,0,418,HOTEL,5,,,,,50357,0,0.0,"airport: 26529, airport: 41883, airport: 26549, metro_station: 123, metro_station: 535, metro_station: 217, 71975: 648, metro_station: 196, train_station: 3304, train_station: 3111, train_station: 3137, train_station: 3195, train_station: 2709, airport: 38913",0.5019498,Москва - Центральный округ,,,,,,,,,,,,
44474004,золотой ключик,"Армянский пер., д.7","Москва, Россия",55.760162,37.63632,3,0.0,0,0,1487,HOTEL,24,,,,,50356,7,0.0,"airport: 27757, airport: 41836, airport: 26711, metro_station: 572, metro_station: 644, metro_station: 513, metro_station: 535, metro_station: 586, train_station: 2156, train_station: 2273, train_station: 2000, train_station: 1966, train_station: 1517, airport: 38176",0.5019498,Москва - Центральный округ,,,,,,,,,,,,
333573,олд арбат делюкс апартамент,"Большой Афанасьевский переулок, 11/13, 14 этаж 119019 Москва","Москва, Россия",55.749146,37.597103,3,0.0,0,0,1321,HOTEL,24,0,,,,50355,0,0.0,"airport: 25084, airport: 41776, airport: 26648, metro_station: 577, metro_station: 604, 71975: 830, metro_station: 764, metro_station: 846, train_station: 4539, train_station: 4584, train_station: 3140, train_station: 4088, train_station: 2135, airport: 39613",0.5019498,Москва - Центральный округ,,,,,,,,,,,,
1900337392,la petite maison,"Ulitsa Bol'shaya Dmitrovka 13 Moscow 125009,Ulitsa Bol'shaya Dmitrovka, Moscow","Москва, Россия",55.76232,37.61342,3,7.9,0,0,1172,HOTEL,8,18,,,,50354,1,0.0,"airport: 26814, airport: 42642, airport: 25796, metro_station: 658, metro_station: 624, metro_station: 511, metro_station: 673, metro_station: 560, train_station: 3063, train_station: 2843, train_station: 2929, train_station: 2540, train_station: 2969, airport: 39507",0.5019498,Москва - Центральный округ,,,,,,,,,,,,
